1,RT @sacredsmoak: RT if you'll continue watching #Arrow without Laurel. (because for whatever reason her fans think half the viewers will be…,continue watching without laurel whatever reason fans think half viewers will be…
1,@daphne_tsaousis @theButterNinja @TatyaneS_ everyone in arrow is always saying she's stronger blah blah even she's acting a bitch.,everyone arrow always saying stronger blah blah even acting bitch
-1,@Josh__Arrow @AlysonBovee for me this isn't even an economic issue. He demeans innocent people just for being differently ethnic/religious,isnt noteven economic issue demeans innocent people just differently ethnicreligious
1,@EmilyBett You shot an arrow in my heart. You are so AMAZINGLY talented. I am hooked! Thank you for sharing your gifts with the world!!!!!!!,shot arrow heart amazingly talented hooked thank sharing gifts world
0,RT @DamnTurtle1: What I watch #Arrow for. https://t.co/SQH48SjIhM,watch
1,RT @StarlingCityJ: Goodnight #Arrow fam😴❤️sweet dreams😁🙌let's #CelebrateOlicity with this wonderful #Olicity story gif by @mika20211 🏹💚 htt…,goodnight fam😴❤️sweet dreams😁🙌lets wonderful story gif 🏹💚 htt…
0,The atelier upon ego-id conflict warehousing is precisely operative so as to the lowliest broad arrow operative businesses: UhsIrE,atelier upon egoid conflict warehousing precisely operative lowliest broad arrow operative businesses uhsire
-1,I've just watched episode S04E14 of Arrow! #Arrow  1 month 25 days 8 hours https://t.co/CbfAQK9a2p https://t.co/kQ8oRugQfg,just watched episode s04e14 arrow 1 month 25 days 8 hours
0,RT @DamnTurtle1: What I watch #Arrow for. https://t.co/SQH48SjIhM,watch
-1,Wtf bang won why you pointing the arrow at moo Hyul 😫😫😫 sambong is the problem #sixflyingdragons,wtf bang won why pointing arrow moo hyul 😫😫😫 sambong problem
0,@AlysonBovee @chrispaludi but still pay the same amount of taxes,still pay same amount taxes
1,"@iAmKelsey91 What I think Arrow has been lacking is a solid direction in story, but that's my opinion on the matter. Flash has been great.",think arrow lacking solid direction story opinion matter flash great
-1,RT @callistawolf: There are many reasons I watch #Arrow; #OTA &amp; #Olicity are just 2 of them! @mguggenheim @MericlesHappen @CW_Arrow https:/…,many reasons watch just 2 them
0,What I watch #Arrow for. https://t.co/SQH48SjIhM,watch
-1,RT @Shameelah2pa: Runnin' (Lose it all) x Naughty boy ft. Beyonce &amp; Arrow Benjamin ❤,runnin lose x naughty boy ft beyonce arrow benjamin ❤
1,"@NickelodeonTV is it true that if you didn't click the next arrow and you clicked the exit, the vote isn't counted? 

#VoteKathrynFPP #KCA",true didnt notclick next arrow clicked exit vote isnt notcounted
1,RT @jdwattley: Thank you @MericlesHappen &amp; @mguggenheim for being brave enough to tell the best story. #Arrow https://t.co/wdNCz5QYZE,thank brave enough tell best story
-1,This episode of arrow is so sad 😭,episode arrow sad 😭
0,RT @MyNameIsJoseC: Extraño que Green Arrow diga: You have failed this city!,extraño que green arrow diga failed city
0,"ARROW: The Complete Series Seasons 1-3 (DVD, 2015) Season 1 2 3 BRAND NEW! - Bid Now! Only… https://t.co/afr8UChSiW https://t.co/buu0tPgItU",arrow complete series seasons 13 dvd 2015 season 1 2 3 brand new bid now only…
1,Listen to Runnin' (Lose It All) [feat. Beyoncé &amp; Arrow Benjamin] by Naughty Boy on @AppleMusic. https://t.co/xSzTdeoghS,listen runnin lose feat beyoncé arrow benjamin] naughty boy
-1,"RT @Speedy_eng: That Green Arrow is nothing compared to me! Okay... Sorry, Dad",green arrow nothing compared okay sorry dad
1,"RT @stariray1949: To make sure vote is counted, click on the arrow, thank@26bave HappyBirthMonth Kathryn
#VoteKathrynFPP #KCA https://t.co/…",make sure vote counted click arrow thank happybirthmonth kathryn
0,☾※ #arrow head silver #earring #shopping https://t.co/Z640Jcn8uX https://t.co/e39ZYqSSSr,☾※ head silver
1,"RT @callistawolf: Over 4 seasons, @ARROWwriters have made me care 4 &amp; love this broken but healing hero! Bless! #Arrow @mguggenheim https:/…",over 4 seasons made care 4 love broken healing hero bless
-1,@chrispaludi @PlayStation honestly it's close,honestly close
0,"Buy #EURUSD M5 Trading Singal by https://t.co/cTV2lhMZT6 (Red Arrow: Sell, Blue Arrow: Buy) https://t.co/t02N2fJbwJ",buy m5 trading singal red arrow sell blue arrow buy
-1,[No Spoilers]Looking back at the pilot episode fight scenes: I just re watched the pilot episode and damn! the... https://t.co/f4R42d2zqP,no spoilers]looking back pilot episode fight scenes just re watched pilot episode damn
-1,[S2E2] Laurel's actions at the end of season 1 make no sense to me: Why did Laurel go into work at CNRI before... https://t.co/PxCvtZbenH,s2e2] laurels actions end season 1 make no notsense why laurel go work cnri
-1,"[No Spoilers] You guys suck at hiding spoilers...: Like come on, I literally glanced at the front page and imm... https://t.co/v8ybcQ6rCh",no spoilers] guys suck hiding spoilers like come literally glanced front page imm
1,[Actor Fluff] Just a reminder of John Barrwman's amazing range as an actor:   submitted by    /u/frogger3344  ... https://t.co/3ggffPXhnt,actor fluff] just reminder john barrwmans amazing range actor submitted ufrogger3344
-1,"[POSSIBLE SPOILERS] Laurel: Can't believe I'm saying this, especially, after the amount of hate I had for the ... https://t.co/K395gB09iT",possible spoilers] laurel cant notbelieve saying especially amount hate
0,"ARROW: The Complete Series Seasons 1-3 (DVD, 2015) Season 1 2 3 BRAND NEW! - Bid Now! Only… https://t.co/30pPx9tbCH https://t.co/oOSUqR6UQp",arrow complete series seasons 13 dvd 2015 season 1 2 3 brand new bid now only…
0,@Josh__Arrow @PlayStation still better than Donald Trump,still better donald trump
0,RT @RealHistoryPic: Prince of Persia threatening to destroy the Planet Earth by shooting an arrow encased with his IQ.(1989) https://t.co/v…,prince persia threatening destroy planet earth shooting arrow encased iq1989
0,RT @StunningExotics: The Apollo Arrow https://t.co/5wHUD2en21,apollo arrow
1,RT @nlee86: Team Arrow!!!! @amellywood @EmilyBett @Willaaaah @david_ramsey 🏹💻🔫🏹 https://t.co/Li1YTn6h3T,team arrow 🏹💻🔫🏹
0,American Apparel Men's High-quality ... #YOUTHvideo #blackish #Arrow #catfish #spoofchat - https://t.co/Pt63kqvSCM https://t.co/XUbH9uiUh9,american apparel mens highquality
0,RT @FPLBunny: @tashalouise6 Small green arrow for me :),small green arrow
-1,"RT @olicity_north: @ARROWwriters what's the point to Wednesdays if there's no Arrow :'(
Miss Oliver, Felicity, Diggle and Thea so much!",point wednesdays no notarrow miss oliver felicity diggle thea much
-1,"shows i haven't watched: Breaking Bad, Arrow, Flash, Suits, The Blacklist, Prison Break, SoA, House of Cards, and a fuck ton more lmao",shows havent notwatched breaking bad arrow flash suits blacklist prison break soa house cards fuck ton more lmao
